id;full_sq;life_sq;floor;preschool_education_centers_raion;school_education_centers_raion;school_education_centers_top_20_raion;university_top_20_raion;sport_objects_raion;additional_education_raion;culture_objects_top_25_raion;shopping_centers_raion;metro_km_walk;kindergarten_km;school_km;park_km;green_zone_km;mkad_km;bulvar_ring_km;kremlin_km;price_doc
181;80;48;11;13;14;0;0;16;16;0;15;1.500201838;0.083903475;0.280094511;0.480641342;0.073264606;5.163269848;11.46098526;12.30447683;2000000
182;68;47;2;6;6;0;0;7;0;0;1;0.211861838;0.342616807;0.206507725;1.107170206;0.072249336;8.896458545;6.558905631;7.280186899;10239000
183;38;20;2;6;6;0;0;4;2;0;4;1.537535561;0.341729773;0.196882989;1.157586952;0.074235538;3.148584678;14.50921391;15.16474148;4950000
184;38;19;7;6;6;0;0;3;1;0;5;0.511314038;0.093082488;0.16923631;0.332452631;0.269224807;2.120818995;14.86955115;15.64402897;5300000
185;43;27;6;4;5;0;0;18;4;0;3;2.8423421;0.546837537;0.424283915;1.821245112;0.636773892;4.845206115;9.400956391;10.56276063;1000000
186;98;55;12;4;4;0;0;10;3;0;9;1.762721207;0.397377752;0.56056922;1.332410242;0.039575984;3.088082349;11.62171237;13.09133614;18000000
187;31;20;2;8;8;1;0;7;8;0;5;0.870999464;0.138191775;0.098318109;1.977054968;0.508813728;3.786008651;9.254836238;10.43268634;1200000
188;49;29;NA;5;8;0;0;6;1;1;3;3.004236535;0.909249356;0.70558148;0.789733841;0.251487938;7.872638667;8.272256301;9.04607284;8300000
189;38;19;15;7;8;1;0;5;0;0;1;2.136786987;0.203175406;0.321455993;1.624060535;0.390790189;0.893269964;11.35154221;13.02402239;5500000
190;37;19;10;2;3;0;0;7;3;0;6;2.682450502;0.795533062;0.762062609;1.519618204;0.167511026;2.668666721;10.99256071;11.85950836;6150000
191;104;64;7;4;5;0;0;11;5;0;7;1.251842704;0.749529949;0.601885338;0.365804099;0.121525801;5.750205542;9.184660166;10.38353134;4210429
192;45;28;5;6;7;0;0;5;3;0;5;1.407701923;0.44195533;0.565840962;2.399249833;0.973423505;3.278680043;10.38100162;12.1794966;5500000
193;33;19;9;4;4;0;0;10;2;0;1;1.857792512;0.177903205;0.17861283;0.39977875;0.630155859;2.459464078;13.13380244;14.51918329;1000000
194;39;39;10;2;3;0;0;6;3;0;1;1.852281166;0.251307269;0.262824803;2.733058004;0.113566103;1.045353307;11.91460886;13.68673997;5000000
195;53;52;7;9;10;0;0;17;6;0;11;0.574802517;0.100059388;0.269498678;0.816231513;0.58019123;2.665063751;18.71974562;19.90883405;1000000
196;37;23;NA;5;8;0;0;6;1;1;3;2.163696248;0.324653831;0.608862951;1.701273918;0.38522243;8.67020811;7.464637143;8.192683402;2000000
197;36;20;5;7;9;0;2;25;2;0;10;1.068154914;0.487217716;0.179378226;2.044345879;1.163246967;9.920658265;3.072035925;4.873539337;6500000
198;54;38;3;3;4;0;0;10;1;0;1;0.347174695;0.34736435;0.422887618;0.965567353;0.106662256;2.743982245;13.97807452;15.226282;7200000
199;54;35;2;2;2;0;0;1;2;0;0;6.545303527;0.170871012;0.551093183;2.008614126;0.02283054;0.934807656;15.70855523;16.56484798;6700000
200;102;64;8;5;7;1;0;6;0;0;5;0.172254516;0.133996845;0.717388887;1.608053282;0.270503189;5.645654253;8.188088366;9.058081135;18100000
201;38;19;15;4;4;0;0;14;5;0;10;0.822400238;0.111840118;0.760014143;2.060023759;0.869434742;9.619854401;4.659928122;5.838068408;7150000
202;33;14;8;11;13;1;0;13;4;0;4;0.490269729;0.247967595;0.464445588;2.892989182;0.099949797;3.532298714;21.59219916;22.26584093;5700000
203;30;18;3;1;2;0;0;4;0;0;0;0.736862833;0.128611599;0.78790135;0.812698858;0.037276258;8.598776939;6.16953288;7.659129026;4050000
204;76;51;2;2;2;0;0;4;1;0;7;0.65575866;0.131051488;0.849001472;2.526927827;0.253870384;10.0745818;4.095034128;4.904219663;10600000
205;44;29;8;2;3;0;0;6;3;0;1;1.229608461;0.464480674;0.291891862;3.497375103;0.339461641;1.334792869;11.42685144;13.17892282;5500000
206;35;21;5;4;4;0;1;12;1;0;7;0.588952065;0.311489385;0.740958532;2.091230554;0.13556284;8.999090025;3.297934072;5.028384024;5750000
207;72;45;10;7;7;0;0;14;1;0;6;0.190256033;0.368564347;0.409577058;0.351520974;0.081600799;2.346353455;12.01269427;12.93967712;13500000
208;32;18;6;6;7;0;0;3;4;0;9;1.128757935;0.198005162;0.399066179;2.043645202;0.66812204;2.453067527;16.16977418;16.77998286;4850000
209;84;43;21;3;3;0;0;0;0;0;1;22.46783109;1.045168131;0.188305526;16.77413322;0.2369482;19.39292862;36.3038057;37.58655555;7700000
210;45;26;5;6;7;0;0;3;4;0;9;0.71263723;0.300269079;0.497345929;3.101245801;0.432174159;3.679147303;14.94761088;15.55538906;2000000
211;42;19;8;6;8;0;1;11;1;0;4;1.847783847;0.197023968;0.456068733;1.305196477;0.416910946;4.854571375;10.07573097;10.82601491;1000000
212;38;20;5;3;4;0;0;10;1;0;1;1.973783068;0.229987261;0.881780284;1.896358527;0.033395891;1.523853599;14.39249385;15.61207974;6197000
213;37;23;7;2;2;0;0;6;0;0;0;1.036219736;0.624050195;0.755306906;1.695014845;0.30932999;10.65316633;4.823678894;6.237770139;6200000
214;54;32;15;7;7;0;0;7;7;0;7;1.64914321;0.113503587;0.475272206;1.237495832;0.232859443;0.653407287;16.89720142;17.60163678;8590000
215;43;28;2;3;4;0;0;10;1;0;1;1.417479886;0.734324332;0.546864979;1.943168837;0.19034881;1.792879331;14.73488088;15.96911719;3600000
216;45;27;NA;6;7;0;0;3;4;0;9;1.07308132;0.045254128;0.462564807;3.014595029;0.174886051;3.425487899;15.19254957;15.80242027;2825000
217;60;32;16;6;8;0;1;11;1;0;4;1.831830848;0.170259572;0.335913272;1.419022126;0.593732419;4.602296443;10.50647929;11.25518899;360000
218;50;28;14;5;7;1;0;6;0;0;5;2.503685203;1.066066675;0.330702385;0.588079098;0.174656475;3.674579511;9.710473185;10.58866396;9200000
219;17;13;4;6;7;0;0;5;3;0;4;0.275359536;0.246834611;0.434945115;2.12028235;0.436649565;2.507245604;10.91065978;12.70502351;3670000
220;58;31;5;5;5;0;0;18;1;0;6;0.83466391;0.413261692;0.200660706;0.782804493;0.175305178;7.206392011;6.723247524;7.584743358;990000
221;58;38;8;5;9;0;0;12;5;0;11;0.163751555;0.413787367;0.333281427;3.249436739;0.017623786;10.78843964;4.644598164;5.24617055;9200000
222;38;19;5;4;4;0;0;6;0;0;0;0.852850689;0.076537741;0.363149125;0.970725025;0.132043441;1.203629756;13.23659351;14.67565663;6120000
223;93;54;5;4;4;0;0;7;1;0;4;4.890385642;2.391414765;0.156092078;0.486480903;0.231037349;2.263598086;19.10828972;20.40611928;11640000
224;45;32;4;4;4;0;0;2;0;0;0;5.148058682;0.933134724;0.367717626;1.877287859;0.384959371;2.128475986;16.88664255;17.44122363;1000000
225;32;17;3;5;9;0;0;12;5;0;11;1.334927317;0.212772479;0.348534954;2.550862599;0.147822259;12.34416775;4.034440936;4.612864516;5700000
226;57;43;1;5;5;0;0;1;2;0;5;1.917422677;0.583318562;0.173422142;1.887489856;0.166539717;1.638377303;15.23870023;16.49344275;6800000
227;37;19;16;5;10;0;1;24;1;1;19;1.592987371;0.119019429;0.276709748;0.436196893;0.420730592;9.245400401;3.320854376;4.599239955;7500000
228;39;17;13;5;5;0;0;0;4;0;0;3.957788433;0.229751116;0.128311364;4.727433815;0.05078036;5.893579327;19.30992799;20.58034215;1030000
229;42;19;9;11;13;1;0;13;4;0;4;6.85321989;0.16148451;1.246909945;2.587548678;0.480923833;7.769467949;26.2997432;26.94301606;1100000
230;41;27;7;10;13;0;0;13;1;0;4;4.056556726;0.261026542;0.110079226;2.609481794;0.063075932;1.551752234;13.48718747;14.51475522;4700000
231;34;19;4;5;8;0;0;6;1;1;3;2.165820071;0.090176297;0.212628307;1.132969505;0.354510253;9.218359651;8.13108354;8.762555819;5000000
232;44;27;9;5;5;0;0;5;3;0;6;0.899453191;0.442654219;0.266220895;2.924985009;0.226350606;3.904634143;14.30146931;14.94421039;6090000
233;41;21;9;10;11;0;0;11;11;0;8;0.635096403;0.283355681;0.158557014;3.881274631;0;1.287039;14.69291979;15.89174636;5360000
234;52;30;9;6;6;0;0;4;2;0;4;0.569033754;0.249651511;0.586227581;1.603787473;0.132479917;2.593890573;15.9098238;16.43531782;1000000
235;38;23;4;7;9;0;1;29;2;3;5;1.118840921;0.432745096;0.882559941;0.473473034;0.292051417;10.61789503;3.627377014;4.614483892;7500000
236;38;19;16;5;10;0;1;24;1;1;19;1.049039739;0.184706253;0.252721885;0.908763669;0.134947847;9.870823961;2.633584292;3.928807659;1000000
237;52;30;9;7;7;0;0;13;0;0;2;0.966176831;0.249998989;0.173887044;1.104597825;0.1764136;4.143705412;8.029263753;9.584910172;9000000
238;48;10;9;13;14;0;0;16;16;0;15;2.640995297;0.061918407;0.401920711;0.924208481;0.17542302;5.145718183;12.38895129;13.04253144;2000000
239;44;28;3;7;7;0;0;7;7;0;7;0.690924633;0.079062677;0.371025394;0.587350417;0.018857376;2.166055255;15.29118266;16.00610427;6350000
240;30;17;6;6;8;0;0;5;2;0;5;1.980034739;0.351137418;0.392169854;1.313564654;0.014319743;6.996089098;8.861464904;10.19081305;5400000
241;60;33;11;6;6;0;0;4;1;0;4;22.11496349;0.062074487;0.10837268;18.05014774;0.433533436;20.45649842;37.38199289;38.63293067;6000000
242;50;34;6;6;7;0;0;7;0;0;4;1.086042634;0.11637954;0.436982154;0.770395748;0.396406588;0.67448876;11.8620529;13.24439158;6400000
243;43;19;10;6;6;0;0;8;3;0;3;6.635365402;0.240169939;0.740657166;2.01564912;0.105380163;0.606262087;18.34066176;18.80546221;5500000
244;54;32;3;7;7;0;0;6;4;0;1;1.652305217;0.212436839;0.178830343;3.559235837;0.610414506;6.13904112;19.88111355;20.75609694;7000000
245;39;21;3;7;8;1;0;5;0;0;1;3.070476295;0.177168649;0.474253773;2.681957942;0.264971112;1.183519566;11.21022325;12.91920844;3100000
246;76;45;4;7;7;0;0;14;1;0;6;0.41015708;0.151779949;0.435229337;0.175463657;0.067411201;2.573755707;11.80217049;12.70799787;5000000
247;45;29;2;6;6;0;0;4;2;0;4;1.43600419;0.127028143;0.153466715;1.462926751;0.452936258;3.559375347;14.68097756;15.23694192;6170000
248;38;21;2;6;6;0;0;7;3;0;0;1.154401418;0.352642734;0.247408979;1.927377131;0.059234164;2.983664068;9.724340178;11.04529509;5500000
249;60;34;3;4;4;0;1;12;1;0;7;0.257184336;0.253434822;0.817173766;1.573632314;0.137197453;7.977738919;4.179219517;5.761176759;7400000
250;38;20;3;4;4;0;0;6;2;0;5;3.310854698;0.292088235;0.087158268;0.789111363;0.335095675;1.653752016;14.50300506;15.97998824;990000
251;38;18;3;4;5;0;0;4;2;0;0;1.238348789;0.1754438;0.31773877699999997;0.202279123;0.191739837;3.114978819;15.66223681;17.06679632;4930000
252;75;45;12;4;5;0;0;6;4;0;6;0.771815428;1.124094034;0.34739375;0.752941506;0.463967217;6.277898098;9.464731999;10.19589883;14000000
253;57;42;7;1;2;0;0;4;6;0;5;0.485428545;0.182687759;0.333533234;1.427772716;0.272730187;4.656692716;9.797140435;11.27085255;8600000
254;35;14;2;5;5;0;1;9;5;0;2;2.104670702;0.537369788;0.371212109;1.016719705;0.174892749;3.782283878;10.39065138;11.2084912;5750000
255;34;19;10;2;3;0;0;7;3;0;6;3.624456075;0.27659726;0.439346763;1.2956335940000001;0.063605212;4.510143616;8.70976595;9.591579512;5400000
256;41;26;2;8;8;1;0;7;8;0;5;2.274435292;0.228861006;0.139853853;0.589183921;0.198508355;2.621609176;10.64820624;11.79247609;5425000
257;43;29;5;4;6;0;0;7;6;0;0;1.581912369;0.506246984;0.101507804;1.558777158;0.025432611;6.952704068;8.808406432;10.15362992;5450000
258;44;20;8;5;5;0;0;4;5;0;2;0.301075232;0.239124883;0.422632652;1.162936141;0.40084622600000003;6.306531971;8.343813492;9.255590411;6200000
259;52;30;8;6;7;0;0;5;3;0;5;0.40494385;0.102753216;0.502851365;1.803888243;0.875490622;2.656078743;11.01901175;12.81569479;7400000
260;39;20;11;2;2;0;0;1;2;0;0;6.790660213;0.065734219;0.384005299;2.06328931;0.01592949;0.783100727;15.87753281;16.73086326;4300000
261;30;17;4;3;3;0;0;9;2;0;0;1.501969383;0.090325752;0.668867272;1.896227897;0.172778644;8.607222684;5.464113689;7.0142713820000004;5000000
262;45;30;2;8;8;1;0;7;8;0;5;0.467320534;0.062184518;0.334340695;1.628654973;0.327026508;3.604204248;9.53254412;10.68823318;4000000
263;102;66;4;3;6;1;1;4;3;0;3;1.565876189;0.401365993;0.494324016;1.469769353;0.470059307;8.551864755;7.088149748;8.393806879;17300000
264;36;22;5;4;5;0;0;6;4;0;2;0.980130386;0.402091252;0.469273073;0.286820993;0.212090205;5.037316548;14.06452149;14.57192882;5200000
265;99;77;8;4;4;0;0;7;1;0;4;6.725989313;1.338871131;0.24965261;1.268623971;0.184139226;3.718609578;20.54700248;21.85037241;6500000
266;44;29;5;3;3;0;0;6;2;0;3;1.600121299;0.102776182;0.678387313;0.675122313;0.146922937;1.961997528;12.59630832;14.10883515;5300000
267;32;18;6;6;6;0;0;7;3;0;0;1.629744271;0.292479654;0.786608335;1.746860578;0.064958354;3.12750069;9.827937215;11.03720075;5200000
268;38;21;2;6;6;0;0;6;1;0;8;1.02028546;0.395072403;0.600077856;3.065500847;0.098943803;1.707446936;19.81990375;20.48691395;4950000
269;37;18;4;6;6;0;0;6;1;0;8;0.240174859;0.220997761;0.216925079;2.257062355;0.206342197;1.029498876;19.29645524;19.95267739;5400000
270;32;18;3;6;7;0;0;3;4;0;9;1.823111016;0.254203629;0.575682853;1.997632326;0.090550419;2.730219279;15.43380191;16.08384452;4700000
271;39;20;2;2;6;0;0;8;3;0;6;0.951662304;0.223849014;0.526352856;0.599981978;0.410347813;12.33462641;1.068664014;2.760010737;7200000
272;41;18;20;4;5;0;0;4;2;0;0;2.475707126;0.10561275;1.741239065;1.412510591;0.231432524;4.409574825;16.80738715;18.26120876;1600000
273;38;19;7;13;14;0;0;16;16;0;15;1.19001756;0.167476727;0.106361832;0.743404556;0.03556423;3.929314012;13.15891726;13.90351433;5750000
274;39;20;1;7;7;1;0;7;2;0;6;1.049600411;0.12019128;0.166050512;2.615432639;0.270560244;1.333802548;16.52349915;17.16275653;4700000
275;37;22;5;1;1;0;0;2;1;0;3;1.185817718;0.088160551;1.0381400140000001;0.892329718;0.339382752;9.873160427;7.234001444;7.873160291;6150000
276;38;20;2;8;9;0;0;6;2;0;10;1.960448229;0.37766692;0.308382432;0.874152845;0.04763007;0.583727867;14.05803182;15.22965816;2000000
277;38;22;3;5;5;0;0;11;3;0;11;1.381189141;0.168720608;0.76819308100000006;3.250364181;0.080716783;4.401698584;12.22963581;12.95012319;6579000
278;50;30;1;3;3;0;0;3;2;0;5;2.075588217;0.159811133;0.264192722;0.642858317;0.556263544;0.991251179;14.48772369;15.89234255;6225000
279;144;68;1;4;4;0;0;7;1;0;4;5.560045729;2.120892275;0.526035219;0.935364639;0.324928723;2.694480106;19.55451201;20.84981963;5817420
280;80;46;3;6;6;0;0;6;1;0;8;1.065394647;0.121772103;0.460141581;2.646049322;0.181351368;1.003189694;19.1098152;19.77570994;13000000
281;83;83;18;7;9;0;0;8;4;0;2;2.145663198;0.49688443;0.41940202;3.027256323;0.246169381;6.072176325;7.286720563;9.021121359;11380040
282;33;32;7;7;8;1;0;5;0;0;1;1.984764034;0.321995857;0.130544183;1.799365772;0.117776734;1.215595736;11.05827484;12.73961373;4700000
283;34;19;8;5;5;0;0;4;5;0;2;1.443333575;0.09430701;0.243313062;0.424201509;0.406989214;6.756490248;9.09107038;9.929203937;4500000
284;44;28;5;5;5;0;0;4;5;0;2;1.004380359;0.14087084;0.207967743;0.929007473;0.08015561;6.217544168;8.884168059;9.77457264;5800000
285;40;22;1;5;9;0;0;12;5;0;11;0.456913194;0.247092294;0.276667466;1.493268081;0.312692652;12.68509071;2.929367239;3.536953341;3000000
286;41;20;10;10;13;0;0;13;1;0;4;2.664767259;0.167385544;0.626644827;2.194090926;0.042534548;2.635268922;12.6728059;13.64636462;4650000
287;49;27;4;4;4;0;0;14;5;0;10;0.403185014;0.508362795;0.383071131;1.934070149;1.019442485;10.47249677;3.854273645;5.021743424;8800000
288;43;29;1;4;8;1;0;2;2;0;2;1.177877142;0.303113879;0.462189362;1.413751818;0.263063686;10.07550672;8.34660058;8.927901339;5220000
289;31;19;4;4;8;1;0;2;2;0;2;0.848518772;0.691393428;0.39973205;1.042892556;0.199050756;9.832600237;8.408324899;9.010471977;4650000
290;44;27;5;4;5;0;0;18;4;0;3;2.635223907;0.335757764;0.603131333;2.032422808;0.71863244;5.037078161;9.209040307;10.37272595;7100000
291;39;20;4;13;14;0;0;16;16;0;15;1.321653284;0.090251273;0.147556368;0.756388886;0.170419867;4.026433764;13.03989208;13.78840376;5550000
292;20;12;2;4;8;1;0;2;2;0;2;0.862554276;0.437688846;0.133118297;1.016945934;0.096102635;9.510380446;8.679102414;9.289596466;4000000
293;37;19;1;4;5;0;0;4;2;0;0;1.052808449;0.108845737;0.072856076;0.394716567;0.247314331;2.761290419;15.31787237;16.71829075;4430000
294;75;48;10;4;4;0;0;14;5;0;10;0.536529988;0.074073028;0.276335345;1.951534514;0.137289982;8.38975391;5.890680136;7.067103354;1115000
295;33;20;NA;4;4;0;0;7;1;0;5;0.59786051;0.220759511;0.627303791;0.529129074;0.341453127;1.320749737;10.83879524;12.40824481;1000000
296;44;27;9;4;4;0;0;10;3;0;9;1.760344108;0.159136502;0.849638209;1.702785705;0.853652603;5.116548232;9.558150788;11.03180155;6150000
297;44;28;6;5;8;0;0;6;1;1;3;1.433813922;0.001570442;0.204761051;0.633644978;0.212901273;9.53279937;8.02838862;8.608324828;7400000
298;154;101;16;7;8;0;0;5;2;0;3;1.473956342;0.293792169;0.515825062;1.14524706;0.245019935;1.868086833;12.35528684;13.20179138;23300000
299;43;28;5;3;6;1;1;4;3;0;3;1.060712177;0.161881629;0.3663405;1.455991682;0.572378257;9.249934459;6.212400267;7.517079916;8750000
300;32;18;3;5;5;0;2;4;2;0;2;1.62376961;0.221804718;0.287317608;1.5504202;0.072250067;7.770517958;9.491356783;10.16468023;5200000
301;36;22;1;8;8;1;0;7;8;0;5;1.585657291;0.20077109;0.506699579;2.294738408;0.65607045;4.045627907;8.842899527;10.07467262;1000000
302;38;20;3;8;8;1;0;7;8;0;5;1.378074973;0.189603755;0.412545273;0.602220746;0.037721089;5.174956779;8.225244144;9.298884413;5500000
303;54;28;10;5;5;0;0;3;2;0;2;0.410992001;0.353761554;0.254665218;1.437915922;0.238555126;5.8734973;10.13215815;11.61326164;1000000
304;30;18;2;4;6;0;0;7;6;0;0;1.269856651;0.688419747;0.289356103;1.252840029;0.220524475;6.679156624;9.034652142;10.38925611;4650000
305;45;28;2;2;3;1;0;9;3;0;1;0.952727786;0.28154556;0.264549239;0.564213025;0.097056511;6.760912798;6.680050232;8.481575236;7150000
306;40;27;2;4;8;1;0;2;2;0;2;0.611842228;0.201700575;0.412043516;1.323991467;0.429580173;9.300068667;8.980034485;9.583537142;5850000
307;77;47;9;6;6;0;0;4;1;0;4;21.1559805;0.090061201;0.475840338;17.122766;0.071888923;19.36545263;36.26539482;37.50413331;8700000
308;55;34;5;4;6;0;0;16;3;0;6;0.431233562;0.278235053;0.39301694;2.953713349;0.387310983;3.516933909;9.339050642;11.11315885;8000000
309;77;47;17;5;5;0;0;8;5;4;1;0.868717649;0.256657257;0.728086393;0.75044518;0;8.402907612;6.354869551;7.843684814;6000000
310;35;19;11;7;8;0;0;5;2;0;3;1.474620948;0.348978246;0.348860162;1.9334308630000001;0.625452608;1.727488904;12.33124462;13.19013673;6000000
311;38;23;6;4;4;0;0;6;0;0;0;1.011701175;0.380029333;0.152687153;1.61878522;0.024331587;0.578949923;13.86115495;15.28914217;4118916
312;79;47;6;5;9;0;0;12;5;0;11;0.858043655;0.14977358;0.197355157;1.599737802;0.377771503;12.95697813;3.014882761;3.573943539;10600000
313;46;30;5;5;5;0;0;5;3;0;6;0.489242338;0.316053357;0.398397541;3.126720714;0.375686526;3.946756976;14.37449051;15.00886455;2000000
314;38;19;5;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;6300000
315;38;38;8;6;7;0;0;5;3;0;4;1.681665024;0.185153986;0.324898955;1.713662904;0.517995068;1.490235936;11.8581798;13.64911901;6100000
316;36;35;7;6;6;0;0;7;3;0;0;0.928085367;0.22799635;0.694215262;2.139244441;0.097434823;3.334709078;9.561060285;10.79255334;5300000
317;56;55;7;4;6;0;0;5;10;0;3;0.561571033;0.276764686;0.596469543;0.557891293;0.068834518;7.559597225;7.38226949;8.602199535;3000000
318;48;31;4;2;3;0;0;7;3;0;6;3.38261497;1.23134474;1.343114188;2.399769511;0.925331601;2.422140937;10.99679201;11.87530826;1000000
319;55;18;5;4;5;0;0;11;5;0;7;1.599046873;1.766521489;0.378823047;1.79309991;0.045101497;4.025262432;10.37721029;11.55239128;1000000
320;34;19;6;4;4;0;0;14;5;0;10;1.036591233;0.603755531;0.10198067;0.571411489;0.071732519;8.396079812;6.325358151;7.52960281;6400000
321;33;18;1;6;7;0;0;5;3;0;4;2.488769325;0.384020508;0.622720737;2.005404271;0.076391954;4.503462384;8.977185845;10.77388631;4400000
322;50;32;9;7;7;1;0;7;2;0;6;0.888355525;0.230911808;0.206884541;2.119786094;0.674248803;2.161317601;16.1909588;16.74253587;5870000
323;51;30;4;5;5;0;0;4;5;0;2;0.923042747;0.335611598;0.121303516;0.959981738;0.168746015;6.975686235;7.956476643;8.830599983;990000
324;43;26;2;3;3;0;0;6;2;0;3;0.57432902;0.212504551;0.305112561;0.855160095;0.280161823;2.852082564;11.67292168;13.178579300000001;6300000
325;46;28;8;6;7;0;0;5;3;0;4;2.145547976;0.3063348;0.590414122;1.496817321;0.216762851;0.745482888;12.66493515;14.45583669;5800000
326;74;45;12;5;5;0;0;10;3;0;11;0.760768792;0.096237366;0.199088276;3.461828392;0.069342956;6.981731526;11.45207816;12.06117083;12500000
327;49;33;8;7;7;0;0;7;7;0;7;1.831973461;0.294591266;0.505147897;1.560929246;0.022288848;2.673986113;14.92810304;15.62499711;7500000
328;74;45;24;4;4;0;0;10;3;0;9;1.997691207;0.266823395;0.576835618;2.387846983;0.307906241;3.563958917;11.85118924;13.34173469;7245900
329;71;41;2;4;4;1;2;29;16;10;23;0.471148021;0.489128354;0.879272462;0.68253806400000006;0.245935452;12.89205133;1.630273108;3.120580924;20500000
330;41;21;10;7;8;1;0;5;0;0;1;3.070476295;0.177168649;0.474253773;2.681957942;0.264971112;1.183519566;11.21022325;12.91920844;2000000
331;45;28;8;2;3;0;0;7;3;0;6;5.582471518;0.122729622;0.313437958;1.616143824;0.337247836;4.560499766;8.669312826;9.551023808;6500000
332;58;42;8;2;3;1;0;9;3;0;1;1.006339122;0.004075701;0.309533376;0.939687185;0.168710306;6.753883467;6.620657209;8.421213314;2000000
333;45;29;3;6;7;0;0;5;3;0;4;1.13788824;0.079170822;0.250664535;2.581770564;0.503976628;3.319953924;10.23771245;12.03429972;2000000
334;38;23;3;3;4;0;0;11;3;0;1;2.815227508;0.207207529;0.400647248;0.599139344;0.350319171;1.815442553;12.6990847;14.28102934;5800000
335;72;46;4;2;3;1;0;9;3;0;1;1.173540748;0.457190665;0.578171528;1.236357833;0.222704674;6.167759438;7.173558978;8.970822884;2200000
336;61;38;5;7;7;0;0;6;4;0;1;0.702691939;0.260787762;0.806864642;1.636343417;0.025446586;4.226322609;18.06342809;18.93333859;7538000
337;44;28;1;7;7;0;0;13;0;0;2;0.655243271;0.094825187;0.45826532;1.417575618;0.444756041;3.540528164;8.630766229;10.18809038;5100000
338;42;27;3;6;6;0;0;7;0;0;1;1.44666977;0.423368103;0.717378246;0.311567264;0.166526706;9.247112168;6.91397568;7.602671276;8750000
339;54;28;3;2;3;0;0;1;0;0;0;20.92847731;1.397677088;0.440222822;16.06573841;0.794882919;18.49256623;35.41924245;36.67581982;5928000
